Name,Website,LinkedIn,Primary Phone,Phone,Languages,Segment
Liquigas Distribuidora,http://www.asbee.com.br,http://www.linkedin.com/company/liquigas-distribuidora,{},,,
Supermercado Economia,http://www.supermercadoeconomia.com.br,http://www.linkedin.com/company/supermercado-economia,{},,,
Nun,http://www.getnun.com,http://www.linkedin.com/company/nun-inc,{},,Portuguese,
Ótica Diniz,,http://www.linkedin.com/company/%c3%b3tica-diniz,{},,,
Drogaria Popular,http://www.mhayk.com,http://www.linkedin.com/company/drogaria-popular,{},,,
Styllus,http://www.portalstyllus.com.br,http://www.linkedin.com/company/styllus-oficial,{},,,
Super Mercado Lider,http://www.mapcontabil.com.br,http://www.linkedin.com/company/super-mercado-lider,{},,,
Confecção,,http://www.linkedin.com/company/confec%c3%a7%c3%a3o,{},,,
Semar,http://www.semar.com.br,http://www.linkedin.com/company/semar,{},,,
Auto Onibus Moratense Ltda,http://www.moratense.com.br,http://www.linkedin.com/company/auto-onibus-moratense-ltda,{},,,
Ouro Verde,http://www.ouroverdeagroindustrial.com.br,http://www.linkedin.com/company/ouro-verde-solu%c3%a7%c3%b5es-agroindustriais,{},,,
Brasil  Grupo Konecta,,http://www.linkedin.com/company/brasil-grupo-konecta,{},,,
Azzurra Veiculos,http://www.azzurranet.com.br,http://www.linkedin.com/company/azzurra-veiculos,{},,,
Prefeitura Municipal de Icapuí,http://www.icapui.ce.gov.br,http://www.linkedin.com/company/prefeitura-municipal-de-icapu-,{},,,
Celg D,http://www.celg.com.br,http://www.linkedin.com/company/celg-d,{},,,
Pérola,http://www.aperolajoias.com.br,http://www.linkedin.com/company/a-p%c3%a9rola-joias,{},,Portuguese,
Casa dos Parafusos,http://www.casadosparafusos.com.br,http://www.linkedin.com/company/casa-dos-parafusos,"{'number': '+55 44 3621-1650', 'source': 'Scraped', 'sanitized_number': '+554436211650'}",+55 44 3621-1650,Portuguese,
WB,http://www.wb.com.br,http://www.linkedin.com/company/webookers,{},,,
Prefeitura Municipal de Brumadinho,http://www.brumadinho.mg.gov.br,http://www.linkedin.com/company/prefeitura-municipal-de-brumadinho,{},,,
Conveniencia,http://www.klevyslopes.com.br,http://www.linkedin.com/company/conveniencia,{},,,
Loja de Conveniência,,http://www.linkedin.com/company/loja-de-conveni%c3%aancia,{},,,
Sacolão ABC,,http://www.linkedin.com/company/sacol%c3%a3o-abc,{},,,
HR Alimentação,,http://www.linkedin.com/company/hr-alimenta%c3%a7%c3%a3o,{},,,
Beija Flor,http://www.atacadobeijaflor.com.br,http://www.linkedin.com/company/atacado-beija-flor,"{'number': '+55 41 3243-0682', 'source': 'Scraped', 'sanitized_number': '+554132430682'}",+55 41 3243-0682,Portuguese,
Auto Pecas,http://www.parquetintas.com.br,http://www.linkedin.com/company/auto-pecas,{},,,
Loja De Variedades,http://www.kenzovariedades.com.br,http://www.linkedin.com/company/loja-de-variedades,{},,,
Viviane,http://www.copagra.com.br,http://www.linkedin.com/company/copagra,{},,Portuguese,
Belissima,http://www.belissimadistribuidora.com.br,http://www.linkedin.com/company/belissima,{},,,
Supermercados Irmaos Lopes S/A,,http://www.linkedin.com/company/supermercados-irmaos-lopes-s-a,{},,,
UPA ENGENHARIA INDUSTRIA AÇAI,,http://www.linkedin.com/company/upaengenharia,{},,,
Prefeitura Municipal de Macatuba,http://www.macatuba.sp.gov.br,http://www.linkedin.com/company/prefeitura-de-macatuba,{},,,
mercado dia dia,,http://www.linkedin.com/company/mercado-dia-dia,{},,,
Pietro Fiorentini do Brasil,,http://www.linkedin.com/company/pietro-fiorentini-do-brasil,{},,,
Rodeio,http://www.rodeiosp.com.br,http://www.linkedin.com/company/rodeio,{},,"English, Portuguese",
Wall Mart,,http://www.linkedin.com/company/wall-mart,{},,,
TESte,,http://www.linkedin.com/company/bompre%c3%a7o-supermercados-do-nordeste,{},,,
Supermercado Super Mais,http://www.supermercadosupermais.com.br,http://www.linkedin.com/company/supermercado-super-mais,"{'number': '+55 31 3449-1100', 'source': 'Account', 'sanitized_number': '+553134491100'}",+55 31 3449-1100,,
Farmacenter,,http://www.linkedin.com/company/farmacenter,{},,,
RV Refeições,http://www.rvrefeicoes.com.br,http://www.linkedin.com/company/rv-refei%c3%a7%c3%b5es,{},,Portuguese,
Bomboniere,,http://www.linkedin.com/company/bomboniere,{},,,
New Otica,http://www.newotica.com.br,http://www.linkedin.com/company/new-otica,{},,,
imifarma,http://www.imifarma.com.br,http://www.linkedin.com/company/imifarma,{},,,
Empresa,,http://www.linkedin.com/company/inbeer-conveni-ncia,{},,,
Disable,http://www.dblac.com.br,http://www.linkedin.com/company/disable,{},,,
Tem De Tudo,http://www.temdetudomoveis.com.br,http://www.linkedin.com/company/tem-de-tudo,{},,,
Lua Nova,http://www.radarindustrial.com.br,http://www.linkedin.com/company/lua-nova,{},,,
Prefeitura Municipal de Barroso,http://www.barroso.mg.gov.br,http://www.linkedin.com/company/prefeitura-municipal-de-barroso,{},,,
Supermercado MA,http://www.mercadoma.com.br,http://www.linkedin.com/company/supermercado-ma,{},,,
CBTA,http://www.cbta.com.br,http://www.linkedin.com/company/cbta,{},,,
Perfumaria E Cosmeticos,,http://www.linkedin.com/company/perfumaria-e-cosmeticos,{},,,
Gioielleria,http://www.gioielleria.com.br,http://www.linkedin.com/company/gioielleria,{},,,
supermercado são jose,,http://www.linkedin.com/company/supermercado-s%c3%a3o-jose,{},,,
Rx Oficina De Farmacia,,http://www.linkedin.com/company/rx-oficina-de-farmacia,{},,,
Supermercado Super Star,,http://www.linkedin.com/company/supermercado-super-star,{},,,
Supermercado Santa Maria,http://www.supermercadosantamaria.com.br,http://www.linkedin.com/company/supermercado-santa-maria,{},,,
Otica Visao,http://www.oticasvisao.com.br,http://www.linkedin.com/company/otica-visao,{},,,
Loja Cattan,http://www.cattan.com.br,http://www.linkedin.com/company/loja-cattan,"{'number': '+55 800 805 8555', 'source': 'Scraped', 'sanitized_number': '+558008058555'}",+55 800 805 8555,,
Supermecado PH,,http://www.linkedin.com/company/supermecado-ph,{},,,
Laboratório de Prótese Dentária,,http://www.linkedin.com/company/laborat%c3%b3rio-de-pr%c3%b3tese-dent%c3%a1ria,{},,,
Banho e Tosa,http://www.petshophappydog.com.br,http://www.linkedin.com/company/banho-e-tosa,{},,,
Granero,,http://www.linkedin.com/company/granero,{},,,
Supermecado Castro,,http://www.linkedin.com/company/supermecado-castro,{},,,
Pontal,,http://www.linkedin.com/company/pontal,{},,,
Serraria,,http://www.linkedin.com/company/serraria,{},,,
Prefeitura de Osasco,,http://www.linkedin.com/company/prefeitura-de-osasco,{},,,
Sol Nascente,http://www.snascente.com.br,http://www.linkedin.com/company/sol-nascente,"{'number': '+55 21 3932-4904', 'source': 'Account', 'sanitized_number': '+552139324904'}",+55 21 3932-4904,,
Supermercado Extra Fort,,http://www.linkedin.com/company/supermercado-extra-fort,{},,,
Not Yet,,http://www.linkedin.com/company/saynotyet,{},,,
Centro Optico,http://www.centrooticofoz.com.br,http://www.linkedin.com/company/centro-optico,{},,,
Elshaday,http://www.elshaday.tk,http://www.linkedin.com/company/elshaday,"{'number': '+55 22 99962-3270', 'source': 'Account', 'sanitized_number': '+5522999623270'}",+55 22 99962-3270,,
Azul Cargo Express Itapevi,,http://www.linkedin.com/company/azul-cargo-express-itapevi,{},,,
carga e descarga,,http://www.linkedin.com/company/carga-e-descarga,{},,,
Semijoias,http://www.nqsemijoias.com.br,http://www.linkedin.com/company/semijoias,{},,,
NIKS,,http://www.linkedin.com/company/niks,{},,,
Mami Artesanato,http://www.mamiartesanato.com.br,http://www.linkedin.com/company/mami-artesanato,"{'number': '+55 11 5041-8660', 'source': 'Scraped', 'sanitized_number': '+551150418660'}",+55 11 5041-8660,Portuguese,
Mateus,,http://www.linkedin.com/company/hikaru-sushi,{},,,
Elektro Eletricidade e Serviços S.A.,http://www.neoenergiaelektro.com.br,http://www.linkedin.com/company/elektro-eletricidade-e-servi%c3%a7os-s.a.,{},,,
Auto Posto Jb,http://www.autopostojb.com.br,http://www.linkedin.com/company/auto-posto-jb,{},,,
Preço Bom,,http://www.linkedin.com/company/pre%c3%a7o-bom,{},,,
Distribuição,http://www.mundialdistribuicao.com.br,http://www.linkedin.com/company/distribui%c3%a7%c3%a3o,{},,,
funilaria,,http://www.linkedin.com/company/funilaria,{},,,
LOJÃO,,http://www.linkedin.com/company/loj%c3%a3o,{},,,
Conveniência,,http://www.linkedin.com/company/conveni%c3%aancia,{},,,
MC Consultorio Odontologico,,http://www.linkedin.com/company/mc-consultorio-odontologico,{},,,
Girassol,,http://www.linkedin.com/company/giraassol,{},,,
Serrana,,http://www.linkedin.com/company/serrana,{},,,
Eletromoveis,,http://www.linkedin.com/company/eletromoveis,{},,,
Castilho,http://www.lojacastilho.com.br,http://www.linkedin.com/company/castilho,{},,,
Espaco,http://www.espacofiat.com.br,http://www.linkedin.com/company/espaco,{},,,
AMERICA LATINA LOGISTICA,http://www.rumoall.com,http://www.linkedin.com/company/america-latina-logistica,{},,"English, Portuguese",
Feel King Barbearia,,http://www.linkedin.com/company/feel-king-barbearia,{},,,
Caruaru,http://farmaclinicpe.farmaads.com,http://www.linkedin.com/company/caruaru,"{'number': '+55 61 3254-5598', 'source': 'Scraped', 'sanitized_number': '+556132545598'}",+55 61 3254-5598,,
Mini Mercado Js,,http://www.linkedin.com/company/mini-mercado-js,{},,,
Jl trasporte,http://www.jltransportes.log.br,http://www.linkedin.com/company/jl-trasporte,{},,,
Doces e Salgados,http://www.momentosdocesesalgados.com,http://www.linkedin.com/company/doces-e-salgados,{},,,
Restaurante e Pizzaria,,http://www.linkedin.com/company/restaurante-e-pizzaria,{},,,
Noronha,http://www.noronhaagro.com.br,http://www.linkedin.com/company/noronha,{},,,
Cuiabá,,http://www.linkedin.com/company/cuiab%c3%a1,{},,,
Marco Antonio Arakaki - Feirante,http://www.kyodai.com.br,http://www.linkedin.com/company/marco-antonio-arakaki---feirante,{},,,
Mercado Super,http://www.mundosuper.com.br,http://www.linkedin.com/company/mercado-super,{},,,
Estacao,http://www.lojaestacao.com.br,http://www.linkedin.com/company/estacao,{},,,
Hospital Quinta D'Or - Rede D'Or São Luiz,,http://www.linkedin.com/company/hospital-quinta-d'or---rede-d'or-s-o-luiz,{},,,
Salomão,http://www.salomaozoppi.com.br,http://www.linkedin.com/company/salom%c3%a3o,{},,,
Profissional Liberal,http://www.marcusavila.blogspot.com,http://www.linkedin.com/company/profissional-liberal,{},,Portuguese,
Komprão Koch Atacadista,http://www.komprao.com.br,http://www.linkedin.com/company/kompr%c3%a3o-koch-atacadista,{},,,
Noivas,http://www.noivasenoivas.com,http://www.linkedin.com/company/noivas,{},,,
Grupo Santa Cruz Transportes,http://www.gruposantacruz.com.br,http://www.linkedin.com/company/grupo-santa-cruz-transportes,{},,,
Irmão,http://www.irmao.site,http://www.linkedin.com/company/irm%c3%a3o,{},,,
Hospital e Maternidade Brasil S/A,,http://www.linkedin.com/company/hospital-e-maternidade-brasil-s-a,{},,,
Empresa de Transportes Andorinha S.A.,,http://www.linkedin.com/company/empresa-de-transportes-andorinha-s.a.,{},,,
Ceará,,http://www.linkedin.com/company/cear%c3%a1,{},,,
Kopenhagen Franquias,http://www.buscafranquia.com.br,http://www.linkedin.com/company/kopenhagenfranquias,{},,,
VB Transportes e Turismo,,http://www.linkedin.com/company/vb-transportes-e-turismo,{},,Portuguese,
Ricardo Eletro Divinopolis Ltda,http://www.maquinadevendas.com.br,http://www.linkedin.com/company/ricardo-eletro-divinopolis-ltda,"{'number': '+55 11 5086-5530', 'sanitized_number': '+551150865530', 'source': 'Account'}",+55 11 5086-5530,,
Pães,,http://www.linkedin.com/company/p%c3%a3es,{},,,
Hospital Geral de Carapicuiba,http://www.hgcarapicuiba.org.br,http://www.linkedin.com/company/hospital-geral-de-carapicuiba,{},,Portuguese,
Mineirão Atacarejo,http://www.mineiraoatacarejo.com.br,http://www.linkedin.com/company/mineir%c3%a3o-atacarejo,"{'number': '33895681', 'source': 'Scraped', 'sanitized_number': None}",33895681,,
Sal e Brasa,,http://www.linkedin.com/company/sal-e-brasa,"{'number': '+55 85 3261-8888', 'source': 'Account', 'sanitized_number': '+558532618888'}",+55 85 3261-8888,,
Paraná Supermercados,http://www.supermercadosparana.com.br,http://www.linkedin.com/company/paran-supermercados,{},,Portuguese,
Proprietária,http://www.priberam.org,http://www.linkedin.com/company/propriet-ria,{},,,
A Minha Casa,http://www.aminhacasa.org.br,http://www.linkedin.com/company/a-minha-casa,{},,,
Auto Posto,http://www.autopostosaoroque.com.br,http://www.linkedin.com/company/auto-posto,{},,,
EU TAXISTA,http://www.eutaxista.com.br,http://www.linkedin.com/company/eu-taxista,{},,,
Padaria e Confeitaria Brasil,http://www.padariaeconfeitariabrasil.com.br,http://www.linkedin.com/company/padaria-e-confeitaria-brasil,{},,,
Studio de Pilates,http://www.studiodepilates.net,http://www.linkedin.com/company/studio-de-pilates,{},,,
Vivendas Supermecados,,http://www.linkedin.com/company/vivendas-supermecados,{},,,
Benevides,,http://www.linkedin.com/company/benevides,{},,,
Representação Comercial,,http://www.linkedin.com/company/representa%c3%a7%c3%a3o-comercial,{},,,
Supermercado Boa Compra,,http://www.linkedin.com/company/supermercado-boa-compra,{},,,
Confecções,http://www.confeccoesbigfashion.com.br,http://www.linkedin.com/company/confec%c3%a7%c3%b5es,{},,,
Casa di Carne,,http://www.linkedin.com/company/casa-di-carne,{},,,
Supermercado Reis,,http://www.linkedin.com/company/supermercado-reis,{},,,
Motorista Particular,,http://www.linkedin.com/company/motorista-particular,{},,,
A Doceria,,http://www.linkedin.com/company/a-doceria,{},,,
Prefeitura de Mossoró,,http://www.linkedin.com/company/prefeitura-de-mossor%c3%b3,{},,,
Arezzo Industria e Comercio SA,http://www.arezzo.com.br,http://www.linkedin.com/company/arezzo-industria-e-comercio-sa,"{'number': '+55 21 2673-1326', 'source': 'Account', 'sanitized_number': '+552126731326'}",+55 21 2673-1326,,
Material De Construcao,,http://www.linkedin.com/company/material-de-construcao,{},,,
J Frios,http://www.jfrios.com.br,http://www.linkedin.com/company/j-frios,{},,,
União,http://www.depositouniaosbc.com.br,http://www.linkedin.com/company/uni%c3%a3o,{},,,
Relojoaria,,http://www.linkedin.com/company/relojoaria,{},,,
FARMACIA SAO JOAO,,http://www.linkedin.com/company/farmacia-sao-joao,{},,,
Panificadora e Confeitaria,,http://www.linkedin.com/company/panificadora-e-confeitaria,{},,,
AUTO ELETRICA,http://www.autoeletricasilva.com.br,http://www.linkedin.com/company/auto-eletrica,{},,,
Serralheria,http://www.escapeserralheria.org,http://www.linkedin.com/company/serralheria,{},,,
Aquiraz,,http://www.linkedin.com/company/aquiraz,{},,,
Pronto Socorro,,http://www.linkedin.com/company/pronto-socorro,"{'number': '+55 62 3225-6887', 'source': 'Scraped', 'sanitized_number': '+556232256887'}",+55 62 3225-6887,,
Supermercado União,,http://www.linkedin.com/company/supermercado-uni%c3%a3o,{},,,
Ponto Frio,,http://www.linkedin.com/company/ponto-frio,"{'number': '(868) 056-0001', 'source': 'Scraped', 'sanitized_number': '+18680560001'}",(868) 056-0001,,
Rede de Postos Sim,,http://www.linkedin.com/company/rede-de-postos-sim,{},,,
Faccao,,http://www.linkedin.com/company/faccao,{},,,
Fagundes,,http://www.linkedin.com/company/fagundes,{},,,
BRK Ambiental,http://www.brkambiental.com.br,http://www.linkedin.com/company/brkambiental,{},,Portuguese,
EDP Brasil,,http://www.linkedin.com/company/edpbrasil,{},,Portuguese,
Ambipar,http://www.ambipar.com,http://www.linkedin.com/company/ambipargroup,"{'number': '+55 11 3526-3526', 'source': 'Owler', 'sanitized_number': '+551135263526'}",+55 11 3526-3526,,
OceanPact Serviços Marítimos,http://www.oceanpact.com,http://www.linkedin.com/company/oceanpact,"{'number': '+55 800 891 4636', 'source': 'Scraped', 'sanitized_number': '+558008914636'}",+55 800 891 4636,Portuguese,
Ambipar | Brasil,,http://www.linkedin.com/company/ambipar-br,"{'number': '+55 800 980 7911', 'source': 'Scraped', 'sanitized_number': '+558009807911'}",+55 800 980 7911,,
Veolia | Brasil,,http://www.linkedin.com/company/veolia-brasil,{},,Portuguese,
Ambipar Response | Brasil,,http://www.linkedin.com/company/ambiparresponse-br,"{'number': '+55 800 980 7911', 'source': 'Scraped', 'sanitized_number': '+558009807911'}",+55 800 980 7911,,
CLAM Meio Ambiente,http://www.clam.com.br,http://www.linkedin.com/company/clamsustentabilidade,{},,Portuguese,
CTA Engenharia,http://www.ctaengenharia.com.br,http://www.linkedin.com/company/cta-engenharia,{},,,
Grupo Águas do Brasil,http://www.grupoaguasdobrasil.com.br,http://www.linkedin.com/company/grupoaguasdobrasil,"{'number': '+55 15 3032-4751', 'source': 'Account', 'sanitized_number': '+551530324751'}",+55 15 3032-4751,Portuguese,
CPFL Soluções,http://www.cpflsolucoes.com.br,http://www.linkedin.com/company/cpflsolucoes,{},,,
Grupo Allonda,http://www.allonda.com,http://www.linkedin.com/company/grupoallonda,{},,Portuguese,
Orizon Valorização de Resíduos,http://www.orizonvr.com.br,http://www.linkedin.com/company/orizonvr,{},,,
Matrix Energia,http://www.matrixenergia.com,http://www.linkedin.com/company/matrixenergia,"{'number': '+55 11 3027-2900', 'source': 'Account', 'sanitized_number': '+551130272900'}",+55 11 3027-2900,,
GS Inima Brasil,http://www.gsinimabrasil.com.br,http://www.linkedin.com/company/gs-inima-brasil,"{'number': '+55 11 2388-5800', 'source': 'Scraped', 'sanitized_number': '+551123885800'}",+55 11 2388-5800,,
