Name,Website,LinkedIn,Primary Phone,Phone,Languages,Segment
Moda Mix,http://www.modamixfashion.com.br,http://www.linkedin.com/company/modamixfashion,{},,,
Tend Tudo,http://www.tendtudopapelaria.com.br,http://www.linkedin.com/company/tend-tudo,{},,,
Óticas Precisão,http://www.oticasprecisao.com.br,http://www.linkedin.com/company/oticas-precisao,{},,,
Eletrical,http://www.eletrical.com.br,http://www.linkedin.com/company/eletrical,{},,,
loja,,http://www.linkedin.com/company/lux-decora%c3%a7%c3%b5es,{},,,
Supermercado Arco Iris,http://www.superarcoiris.com.br,http://www.linkedin.com/company/supermercado-arco-iris,{},,,
Calzature,http://www.usecalzature.com.br,http://www.linkedin.com/company/calzature,{},,,
Loja Avenida,,http://www.linkedin.com/company/loja-avenida,{},,,
Gule 1000 UK,,http://www.linkedin.com/company/maternidade-dona-evangelina-rosa,{},,,
Disable,http://www.dblac.com.br,http://www.linkedin.com/company/disable,{},,,
Tem De Tudo,http://www.temdetudomoveis.com.br,http://www.linkedin.com/company/tem-de-tudo,{},,,
Super Extra,http://www.roupademarca.com.br,http://www.linkedin.com/company/super-extra,{},,,
Big Supermercado,,http://www.linkedin.com/company/big-supermercado,{},,,
Economico Supermercado,http://www.economicosupermercados.com.br,http://www.linkedin.com/company/economico-supermercado,{},,,
Alianca Atacadista,http://www.aliancaatacado.com.br,http://www.linkedin.com/company/alianca-atacadista,{},,,
Ricoy Supermercado,http://www.ricoy.com.br,http://www.linkedin.com/company/ricoy-supermercado,{},,,
Supermercado Feira Nova,,http://www.linkedin.com/company/supermercado-feira-nova,{},,,
Supermercado Planalto,,http://www.linkedin.com/company/supermercado-planalto,{},,,
Dubom,http://www.dubomsupermercados.com.br,http://www.linkedin.com/company/dubom,"{'number': '+55 47 3360-0220', 'source': 'Account', 'sanitized_number': '+554733600220'}",+55 47 3360-0220,,
Mercado Compre Bem,http://www.paranaguaon.com.br,http://www.linkedin.com/company/mercado-compre-bem,{},,,
Lua Nova,http://www.radarindustrial.com.br,http://www.linkedin.com/company/lua-nova,{},,,
Kipreço,,http://www.linkedin.com/company/kipre%c3%a7o,{},,,
Supermercado Novo Horizonte,,http://www.linkedin.com/company/supermercado-novo-horizonte,{},,,
Padaria Vitoria,http://www.futuroconsultoria.com.br,http://www.linkedin.com/company/padaria-vitoria,"{'number': '+55 19 98182-2079', 'source': 'Scraped', 'sanitized_number': '+5519981822079'}",+55 19 98182-2079,,
Supermercado Bela Vista,http://www.kingimplementos.com.br,http://www.linkedin.com/company/supermercado-bela-vista,"{'number': '+55 51 3421-5474', 'source': 'Scraped', 'sanitized_number': '+555134215474'}",+55 51 3421-5474,,
Supermercado Uniao,http://www.uniaocampestre.com.br,http://www.linkedin.com/company/supermercado-uniao,{},,,
Farmacia Santo Antonio,http://www.farmaciassantoantonio.com.br,http://www.linkedin.com/company/farmacia-santo-antonio,{},,,
Supermercado Super José,http://www.superjosesupermercados.com,http://www.linkedin.com/company/supermercado-super-jos%c3%a9,{},,,
Supermercado Formosa Augusto Montenegro,http://www.formosa.com.br,http://www.linkedin.com/company/supermercado-formosa-augusto-montenegro,{},,,
Mercado Estrela,,http://www.linkedin.com/company/mercado-estrela,{},,,
Perfumaria E Cosmeticos,,http://www.linkedin.com/company/perfumaria-e-cosmeticos,{},,,
Casa Da Sogra,http://www.casadasogra.com.br,http://www.linkedin.com/company/casa-da-sogra,{},,,
Supermercado compre mais,http://www.janioquadros.com,http://www.linkedin.com/company/supermercado-compre-mais,{},,,
Quiosque Chopp Brahma,http://www.brahmabar.com.br,http://www.linkedin.com/company/quiosque-chopp-brahma,{},,,
Supermercado Semar,,http://www.linkedin.com/company/supermercado-semar,{},,,
Meat Shop,http://www.restaurantemeatshopgrill.com.br,http://www.linkedin.com/company/meat-shop,{},,,
Gioielleria,http://www.gioielleria.com.br,http://www.linkedin.com/company/gioielleria,{},,,
Lojas Oxigênio,http://www.lojasoxigenio.com.br,http://www.linkedin.com/company/lojas-oxig%c3%aanio,{},,,
Big Loja,http://www.biglojas.com,http://www.linkedin.com/company/big-loja,{},,,
Loja Estrela,http://www.raro-srv.com,http://www.linkedin.com/company/loja-estrela,{},,,
Mercado Família,,http://www.linkedin.com/company/mercado-fam%c3%adlia,{},,,
Torra-torra,,http://www.linkedin.com/company/torra-torra,{},,,
Lojão do Povo,,http://www.linkedin.com/company/loj%c3%a3o-do-povo,{},,,
Varejão das Fábricas,http://www.varejaodasfabricas.com.br,http://www.linkedin.com/company/varej%c3%a3o-das-f%c3%a1bricas,{},,,
Supermercado Carol,http://www.supermercadoscarol.com.br,http://www.linkedin.com/company/supermercado-carol,"{'number': '+55 47 3354-0134', 'source': 'Scraped', 'sanitized_number': '+554733540134'}",+55 47 3354-0134,,
Supermercado Gomes,http://www.supergomes.com.br,http://www.linkedin.com/company/supermercado-gomes,{},,,
Loja Martinez Calçados,http://www.martinezcalcados.com.br,http://www.linkedin.com/company/loja-martinez-cal%c3%a7ados,"{'number': '+55 11 3148-2561', 'sanitized_number': '+551131482561', 'source': 'Account'}",+55 11 3148-2561,,
Banca de jornal,,http://www.linkedin.com/company/banca-de-jornal,{},,,
Supermercado Souza,,http://www.linkedin.com/company/supermercado-souza,{},,,
Super Nosso,,http://www.linkedin.com/company/super-nosso,{},,,
Líder Supermercados e Magazine,,http://www.linkedin.com/company/l%c3%adder-supermercados-e-magazine,"{'number': '+55 91 4008-1003', 'source': 'Account', 'sanitized_number': '+559140081003'}",+55 91 4008-1003,,
Mercado Alvorada,,http://www.linkedin.com/company/mercado-alvorada,{},,,
Oficina mecanica,,http://www.linkedin.com/company/oficina-mecanica,{},,,
Capricho,http://www.caprichoartes.com.br,http://www.linkedin.com/company/capricho,"{'number': '+55 14 99115-5918', 'source': 'Scraped', 'sanitized_number': '+5514991155918'}",+55 14 99115-5918,,
SUPERMERCADO REDE MANIA,http://www.hfsupermercado.shop,http://www.linkedin.com/company/supermercado-rede-mania,{},,,
Supermercado Ki Preço,,http://www.linkedin.com/company/supermercado-ki-pre%c3%a7o,{},,,
Vitalle Saude,http://www.vitallesaude.com,http://www.linkedin.com/company/vitalle-saude,{},,,
LOJA DE MATERIAL DE CONSTRUÇÃO,,http://www.linkedin.com/company/loja-de-material-de-constru%c3%a7%c3%a3o,{},,,
Dadalto,http://www.dadalto.com.br,http://www.linkedin.com/company/dadalto,{},,,
Empório Bolshoi,http://www.emporiobolshoi.com.br,http://www.linkedin.com/company/emporio-bolshoi,"{'number': '+55 13 3226-3930', 'source': 'Scraped', 'sanitized_number': '+551332263930'}",+55 13 3226-3930,,
Drogaria Central,http://www.centralfarmacia.com.br,http://www.linkedin.com/company/drogaria-central,{},,,
Posto Planalto,http://www.idealplanahp.com.br,http://www.linkedin.com/company/posto-planalto,{},,,
Mercado Ponto Certo,,http://www.linkedin.com/company/mercado-ponto-certo,{},,,
supermercado são jose,,http://www.linkedin.com/company/supermercado-s%c3%a3o-jose,{},,,
Rx Oficina De Farmacia,,http://www.linkedin.com/company/rx-oficina-de-farmacia,{},,,
Farmacia Santa Maria,http://www.fciatb.com.br,http://www.linkedin.com/company/farmacia-santa-maria,{},,,
Mercado Sao Francisco,http://www.mercadosaofrancisco.com.br,http://www.linkedin.com/company/mercado-sao-francisco,{},,,
Farmacia Mais Saude,http://www.gamamed.com.br,http://www.linkedin.com/company/farmacia-mais-saude,{},,,
Supermercado Santa Maria,http://www.supermercadosantamaria.com.br,http://www.linkedin.com/company/supermercado-santa-maria,{},,,
Casa das Embalagens,http://www.casadasembalagens.com.br,http://www.linkedin.com/company/casa-das-embalagens,{},,Portuguese,
Estação da moda,,http://www.linkedin.com/company/esta%c3%a7%c3%a3o-da-moda,{},,,
Santo Remedio,http://www.farmaciasantoremedio.com.br,http://www.linkedin.com/company/santo-remedio,"{'number': '+55 14 3233-4811', 'source': 'Account', 'sanitized_number': '+551432334811'}",+55 14 3233-4811,,
Padaria Bom Gosto,http://www.padariabomgosto.com.br,http://www.linkedin.com/company/padaria-bom-gosto,{},,,
Benassi,http://www.benassirs.com.br,http://www.linkedin.com/company/benassi,{},,,
Casa Bahia Comercial Ltda,,http://www.linkedin.com/company/casa-bahia-comercial-ltda,{},,,
Supermercado Rede Plus,,http://www.linkedin.com/company/supermercado-rede-plus,{},,,
Agrocampo,http://www.agrocampoitu.com.br,http://www.linkedin.com/company/agrocampo,{},,,
Drogarias Riofarma,http://www.drogariasriofarma.com.br,http://www.linkedin.com/company/drogariariofarma,{},,,
Supermercado Esperanca,http://www.mercadoesperanca.com.br,http://www.linkedin.com/company/supermercado-esperanca,{},,,
Posto Avenida,,http://www.linkedin.com/company/posto-avenida,{},,,
Shopping Do Real,http://www.shoppingdorealtoledo.com.br,http://www.linkedin.com/company/shopping-do-real,{},,,
Romance e Favorita,,http://www.linkedin.com/company/romance-e-favorita,{},,,
Supermercado É de Casa,,http://www.linkedin.com/company/supermercado-%c3%a9-de-casa,{},,,
Clube da Melissa,,http://www.linkedin.com/company/clube-da-melissa,{},,,
Consignado,http://www.sealanza.com.br,http://www.linkedin.com/company/consignado,{},,,
Baby & Kids,http://www.babyekids.com.br,http://www.linkedin.com/company/baby-e-kids,{},,,
Academia Boa Forma,http://www.fortevilleimoveis.com.br,http://www.linkedin.com/company/academia-boa-forma,{},,,
Farmacia Brasil,,http://www.linkedin.com/company/farmacia-brasil,{},,,
Supermercado Nova Europa,,http://www.linkedin.com/company/supermercado-nova-europa,{},,,
Maria Flor,http://www.ppalegria.com.br,http://www.linkedin.com/company/maria-flor,{},,,
Rn Comercio,http://www.fujiyamapastelaria.com.br,http://www.linkedin.com/company/rn-comercio,{},,,
Loja Centro,http://www.lojacentro.com.br,http://www.linkedin.com/company/loja-centro,{},,,
Auto Posto Avenida,http://www.isaiasfrancisco.com.br,http://www.linkedin.com/company/auto-posto-avenida,{},,,
Supermercado Lima,,http://www.linkedin.com/company/supermercado-lima,{},,,
Otica Visao,http://www.oticasvisao.com.br,http://www.linkedin.com/company/otica-visao,{},,,
Supermercado Nunes,,http://www.linkedin.com/company/supermercado-nunes,{},,,
Aja Servicos De Carga E Descarga,http://www.ajacargaedescarga.com.br,http://www.linkedin.com/company/aja-servicos-de-carga-e-descarga,"{'number': '+55 11 2129-6183', 'source': 'Scraped', 'sanitized_number': '+551121296183'}",+55 11 2129-6183,,
Beira Rio Supermercado,http://www.compraemcasabeirario.com.br,http://www.linkedin.com/company/beira-rio-supermercado,{},,,
Hipermercado ABC,,http://www.linkedin.com/company/hipermercado-abc,{},,,
Mirra,http://www.usemirra.com.br,http://www.linkedin.com/company/mirrarj,"{'number': '+55 21 98914-6678', 'source': 'Scraped', 'sanitized_number': '+5521989146678'}",+55 21 98914-6678,,
AMAZONAS,http://www.amazonasimportados.com.br,http://www.linkedin.com/company/amazonastrade,{},,,
Rei das Capas,,http://www.linkedin.com/company/rei-das-capas,{},,,
Loja Cattan,http://www.cattan.com.br,http://www.linkedin.com/company/loja-cattan,"{'number': '+55 800 805 8555', 'source': 'Scraped', 'sanitized_number': '+558008058555'}",+55 800 805 8555,,
Posto Trevo,http://www.redetrevo.com.br,http://www.linkedin.com/company/posto-trevo,{},,,
Pemaza,,http://www.linkedin.com/company/pemaza,{},,,
Hering Kids,,http://www.linkedin.com/company/hering-kids,{},,,
Droga Líder,,http://www.linkedin.com/company/droga-l%c3%adder,{},,,
Vem Que Tem,http://www.redecariocamoveis.com.br,http://www.linkedin.com/company/vem-que-tem,{},,,
Hjh,http://www.hjhbrasil.com.br,http://www.linkedin.com/company/hjh,{},,,
Supermecado PH,,http://www.linkedin.com/company/supermecado-ph,{},,,
Laboratório de Prótese Dentária,,http://www.linkedin.com/company/laborat%c3%b3rio-de-pr%c3%b3tese-dent%c3%a1ria,{},,,
Banho e Tosa,http://www.petshophappydog.com.br,http://www.linkedin.com/company/banho-e-tosa,{},,,
Estrela,http://www.estrelaocds.com.br,http://www.linkedin.com/company/estrela,{},,,
Granero,,http://www.linkedin.com/company/granero,{},,,
Transbrasil,http://www.transbrasiltransportes.com.br,http://www.linkedin.com/company/transbrasil,"{'number': '+55 19 3545-3889', 'source': 'Scraped', 'sanitized_number': '+551935453889'}",+55 19 3545-3889,,
Supermecado Castro,,http://www.linkedin.com/company/supermecado-castro,{},,,
Grupo Paulistana,http://www.grupopaulistanaserv.com.br,http://www.linkedin.com/company/grupo-paulistanaserv,{},,,
Pontal,,http://www.linkedin.com/company/pontal,{},,,
Ótica Visão,,http://www.linkedin.com/company/%c3%b3tica-vis%c3%a3o,{},,,
Serraria,,http://www.linkedin.com/company/serraria,{},,,
Embrasil,,http://www.linkedin.com/company/embrasil,{},,,
Supermercado Bem Barato - Grimaldi,,http://www.linkedin.com/company/supermercado-bem-barato---grimaldi,{},,,
Sol Nascente,http://www.snascente.com.br,http://www.linkedin.com/company/sol-nascente,"{'number': '+55 21 3932-4904', 'source': 'Account', 'sanitized_number': '+552139324904'}",+55 21 3932-4904,,
O Baratao,,http://www.linkedin.com/company/o-baratao,{},,,
Supermercados Baklizi,,http://www.linkedin.com/company/supermercados-baklizi,{},,,
Y Yamada,,http://www.linkedin.com/company/y-yamada,{},,,
Padaria Casa do Pão,,http://www.linkedin.com/company/padaria-casa-do-p%c3%a3o,{},,,
Supermercado Extra Fort,,http://www.linkedin.com/company/supermercado-extra-fort,{},,,
Ouro Fino,http://www.ourofinojoias.com.br,http://www.linkedin.com/company/ouro-fino,{},,,
Bela Vista,,http://www.linkedin.com/company/mercadobelavista,{},,,
Secretaria Municipal da Fazenda,,http://www.linkedin.com/company/secretaria-municipal-da-fazenda,{},,,
Supermercado Sao Vicente de Paula,,http://www.linkedin.com/company/supermercado-sao-vicente-de-paula,{},,,
Farmacia Nossa Senhora Aparecida,http://www.farmaciaaparecida.com.br,http://www.linkedin.com/company/farmacia-nossa-senhora-aparecida,{},,,
Ótica House,http://www.oticahouse.com.br,http://www.linkedin.com/company/otica-house,{},,,
Coopergs,http://www.coopergs.com.br,http://www.linkedin.com/company/coopergstransportes,{},,,
Centro Optico,http://www.centrooticofoz.com.br,http://www.linkedin.com/company/centro-optico,{},,,
Elshaday,http://www.elshaday.tk,http://www.linkedin.com/company/elshaday,"{'number': '+55 22 99962-3270', 'source': 'Account', 'sanitized_number': '+5522999623270'}",+55 22 99962-3270,,
Doce Encanto,http://www.doceencantodoceria.com.br,http://www.linkedin.com/company/doce-encanto,{},,,
Azul Cargo Express Itapevi,,http://www.linkedin.com/company/azul-cargo-express-itapevi,{},,,
Las Marias,http://www.lasmarias.com.br,http://www.linkedin.com/company/las-marias,{},,,
Supermercado 3 irmaos,http://www.supermercadostresirmaos.com.br,http://www.linkedin.com/company/supermercado-3-irmaos,{},,,
Armazem Para,http://www.armazempara.com.br,http://www.linkedin.com/company/armazem-para,{},,,
Semijoias,http://www.nqsemijoias.com.br,http://www.linkedin.com/company/semijoias,{},,,
Loja Do Celular,http://www.tntpromo.com.br,http://www.linkedin.com/company/loja-do-celular,"{'number': '+55 31 99902-3333', 'source': 'Scraped', 'sanitized_number': '+5531999023333'}",+55 31 99902-3333,,
Guarapari,http://www.grupoguarapari.com.br,http://www.linkedin.com/company/guarapari,{},,,
3 Irmãos,,http://www.linkedin.com/company/3-irm%c3%a3os,{},,,
Acmav - Caldeiraria Montagens Industriais E Locacao De Guindastes,http://www.acmavmontagens.com.br,http://www.linkedin.com/company/acmav---caldeiraria-montagens-industriais-e-locacao-de-guindastes,"{'number': '+55 17 3817-1036', 'source': 'Scraped', 'sanitized_number': '+551738171036'}",+55 17 3817-1036,,
Padrao,http://www.petshoppadrao.com.br,http://www.linkedin.com/company/padrao,{},,,
Mondelēz Internacional,,http://www.linkedin.com/company/mondel%c4%93z-internacional,{},,,
Pindorama,http://www.xtempo.com.br,http://www.linkedin.com/company/pindorama,{},,,
Power Company,http://www.powercompany.com.br,http://www.linkedin.com/company/power-company,{},,,
Mami Artesanato,http://www.mamiartesanato.com.br,http://www.linkedin.com/company/mami-artesanato,"{'number': '+55 11 5041-8660', 'source': 'Scraped', 'sanitized_number': '+551150418660'}",+55 11 5041-8660,Portuguese,
Predial,http://www.predialto.com.br,http://www.linkedin.com/company/predial,{},,,
Mateus,,http://www.linkedin.com/company/hikaru-sushi,{},,,
Barateiro,http://www.varejaotimbaubense.com.br,http://www.linkedin.com/company/barateiro,{},,,
Receita Estadual,,http://www.linkedin.com/company/receita-estadual,{},,,
Pro-Saude,,http://www.linkedin.com/company/pro-saude,{},,,
Óticas de Sá,http://www.oticasdesa.com.br,http://www.linkedin.com/company/oticasdesa,"{'number': '+55 14 99690-8200', 'source': 'Scraped', 'sanitized_number': '+5514996908200'}",+55 14 99690-8200,,
Capela,http://www.irmandadedocarmo.org,http://www.linkedin.com/company/capela,{},,,
Soft - Cama Mesa e Banho,http://www.softxangrila.com.br,http://www.linkedin.com/company/soft-cama-mesa-e-banho,"{'number': '+55 51 3689-3265', 'source': 'Scraped', 'sanitized_number': '+555136893265'}",+55 51 3689-3265,,
Auto Posto Jb,http://www.autopostojb.com.br,http://www.linkedin.com/company/auto-posto-jb,{},,,
Dois Irmaos,http://www.doisirmaos.com.br,http://www.linkedin.com/company/dois-irmaos,{},,,
Preço Bom,,http://www.linkedin.com/company/pre%c3%a7o-bom,{},,,
Auto Posto Cidade,http://www.grupocidade.com.br,http://www.linkedin.com/company/auto-posto-cidade,{},,,
Distribuição,http://www.mundialdistribuicao.com.br,http://www.linkedin.com/company/distribui%c3%a7%c3%a3o,{},,,
